Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Togo,TGO,"Industry (including construction), value added (% of GDP)",,,,19.75307222,20.31248802,22.06897011,22.03389774,23.33333281,21.86978347,21.26436782,20.08141113,21.73382112,19.63470434,20.24336316,34.2004593,27.35775549,22.23037439,22.0379141,22.45762606,22.50939864,23.86744966,22.79069767,23.39636633,20.20134228,18.80178458,18.89051095,19.78769733,21.07085775,21.49963601,24.32808156,26.22571827,27.97250469,28.08539507,25.22922788,25.70879441,27.10041989,25.71073237,23.40144874,25.00354582,23.88029331,30.30282777,29.37861583,30.21987224,31.07418651,28.03859935,24.42971431,25.0511548,26.20517466,23.7868088,20.59745899,20.27238167,21.69524115,19.95209222,22.12824212,23.77218538,22.79404267,20.88353749,20.40173636,21.02960762,19.34441434,20.1584693,20.16934607,20.14113611,20.16983611
Thailand,THA,"Industry (including construction), value added (% of GDP)",18.51649204,19.16465351,20.94294272,21.02700255,21.70002842,22.88533517,22.50555549,24.95745268,24.90572089,24.93663188,25.30529093,27.05345513,27.27807193,26.78973439,26.64756317,25.78305314,27.61904738,29.34324605,29.5575575,30.34532044,28.6780619,30.09919013,29.50976083,30.58320905,31.97536512,31.84268867,33.08293627,33.34315515,34.57998539,36.25152944,37.22474396,38.65788145,38.0558367,36.85485744,36.99519394,37.27802023,37.08128566,36.56459978,36.11172734,36.37889978,36.66940838,36.32100349,36.89443145,37.91817489,37.9023025,38.50521071,39.14685588,39.43137188,39.47961297,38.60859889,39.9217257,37.98139827,37.34369414,36.89858846,36.76304037,36.17917733,35.58676541,35.01875953,34.74248967,33.59391051,33.29072297,35.04964694,35.15209303,32.8865853
Tajikistan,TJK,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,42.21105528,40.13490725,42.74193548,39.24418605,36.23188406,37.58573388,36.39053254,49.61360124,41.92147767,33.60891089,37.56060172,29.17545396,25.92400618,24.95360382,27.45996283,35.27732692,36.18456978,35.1405801,33.11631033,30.91628427,27.36658063,27.36417002,26.42841523,24.55751963,24.50881063,24.97662615,22.46874906,22.04263462,23.11516465,22.60474151,30.2202135,32.21336623,31.84685796,34.3983608,33.06214906,33.79653947,35.1776826,34.70258086,
Turkmenistan,TKM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,40,37.03703704,35.71428571,30,30.50847458,12.1875,59.78043912,44.83944954,59.09509202,65.21419355,45.02790279,40.57163273,43.6499626,41.06069309,41.97198724,40.29840849,38.88561569,37.87185045,37.06399418,35.79017034,37.70962963,60.54578532,60.91024284,59.13116435,65.86929124,66.57985591,63.42771208,60.66960111,54.29333035,51.43254366,47.04388965,44.90639828,42.41227932,37.38268803,37.12419869,40.57857504,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.62482178,32.66531168,31.05086266,31.0299468,33.19604156,32.31485037,27.77214395,27.47201741,27.94935185,27.34000315,28.31730025,29.26585332,28.96381544,29.53334126,29.27598444,30.37681028,30.46765967,30.9971996,30.15620418,30.23911019,27.7481712,28.93277662,28.74331974,28.3778742,27.40520521,26.6655046,28.86153146,27.84191531,27.95018869,28.91790391,28.69585131,28.74787019,31.10262287,31.88941763,31.17131453
Timor-Leste,TLS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08596106,13.17908821,11.92023525,10.17514713,5.496810142,5.292471034,5.039308724,5.315188743,7.702510749,10.03458618,9.137311513,12.98574647,12.79113872,20.10621128,16.97929695,18.31407134,19.08786722,15.64891037,16.39189859,30.49591176,36.75200886,62.23897958,53.7540241,
Middle East & North Africa (IDA & IBRD countries),TMN,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.04653474,31.48926874,33.97837642,34.85682821,35.28115454,31.95696033,36.32695356,40.80826776,37.34188395,39.64326625,39.41606623,41.82025914,44.72532951,45.8831112,45.71200294,46.96758932,40.26313634,42.29550917,43.22824495,42.88734832,41.77699988,39.1491712,33.21263037,32.49040581,34.84356298,36.72771065,35.40584318,33.07570742,37.01021393,41.93950284,39.4104179
Tonga,TON,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,8.772184166,9.229091738,9.857764179,11.94575618,13.14919505,12.5377889,11.19768107,10.65481346,13.44010421,14.02111705,12.56424568,12.32785407,10.82932517,10.8106809,12.69921919,11.70866292,9.991132476,10.92654976,10.0537382,17.74975043,18.71481042,18.90055653,16.70833307,16.3993878,17.10869434,18.10590019,18.41793986,17.68804455,17.06831831,16.55344734,16.6587413,15.32382014,15.70155189,15.51137416,16.77200662,18.03804619,19.17127209,18.90121411,15.87143086,16.10513347,15.49235067,15.92873781,16.34949548,15.33010864,15.06011979,14.77590111,15.92272903,,
South Asia (IDA & IBRD),TSA,"Industry (including construction), value added (% of GDP)",18.93613187,19.3956894,20.11585912,20.23711315,19.90019889,20.40491842,19.7322414,18.4223314,19.04747869,19.85889926,20.12752144,20.74340239,20.91614353,20.55642839,21.56065661,21.22441134,23.24025665,23.54173132,23.89506926,24.60218575,24.5825293,24.81872839,24.85727765,25.14877671,25.46908981,25.3574282,25.60753438,25.63141888,25.60130573,26.15046148,26.23869932,25.40603942,25.74145222,25.7628082,26.54607008,27.14290858,26.53585991,26.49888504,26.23598065,25.65286523,25.27009354,24.78559713,25.68339549,25.6082839,27.17956507,27.72010031,28.9466577,29.09225233,29.2560273,29.33686648,29.18214337,28.70776886,28.181941,27.31528448,26.76124701,26.34999718,26.01798663,25.98698464,26.02350478,24.87972719,25.26665463,26.40027227,25.68464653,25.46852504
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,34.02571672,30.85414751,30.11889028,27.7066104,27.02303799,28.74197649,29.09682094,28.79383404,29.31421855,29.61843301,28.81483726,30.15506943,28.77590522,29.12997024,30.9204731,31.52112991,30.38586804,27.44851453,26.55712493,28.51567088,27.26238925,26.55477412,26.93916675,27.76904932,28.51516203,28.01194372,28.22045408,29.42929892,25.77364909,27.46192814,29.36803799,29.00470735,28.20465417,27.20839699,24.16907752,23.390364,25.21724131,27.32095305,26.88607079,26.22106327,27.51087403,28.28300611,27.3630518
Trinidad and Tobago,TTO,"Industry (including construction), value added (% of GDP)",,,,,,,39.48577416,41.40742978,43.62235101,41.8313655,40.5244266,40.75663237,41.04732164,45.74916332,58.00319741,57.97248999,58.3351111,57.48327315,55.46458119,57.63548188,59.83696378,55.54734521,46.79531146,46.33124027,48.3590267,46.16235958,41.59849363,43.8791107,43.86346543,47.09682687,47.48456289,44.76740578,42.69771305,41.39849281,46.60459816,44.95616318,45.14349488,42.74463559,38.50729016,40.62593992,47.53604681,45.20699108,42.90957541,51.49643806,54.36828015,59.64701535,60.81944155,59.65214217,63.97825968,53.13585288,53.81395645,57.05101228,46.49414579,44.7271417,43.28238488,35.68858738,34.2210354,35.91631279,38.55155443,35.71820211,30.77491801,39.95556534,48.94130627,
Tunisia,TUN,"Industry (including construction), value added (% of GDP)",,,,,,19.21968095,19.26806953,20.19298246,20.26031049,21.47076196,20.57967178,20.50612801,20.05620609,21.32372101,27.0965241,25.92741472,25.16295913,25.74934988,26.36982165,28.89459274,31.11142494,32.01585776,31.05070352,32.50119088,33.50227684,32.74012225,30.48293391,29.4724528,30.60065123,31.13901083,29.7881783,28.97712157,28.45802507,28.08906772,29.21815123,29.39513717,28.48848492,26.50086735,25.77545061,26.04589981,26.80662105,26.43669833,26.5762343,25.561442,25.57977265,26.43356977,27.18473125,28.90834161,31.44941852,28.04121533,29.52355177,30.54812597,30.12153682,29.13794673,27.12888364,24.89673137,24.00745412,23.62391544,23.6861833,23.2351243,21.51165418,23.4077945,24.8650984,23.51207018
Turkiye,TUR,"Industry (including construction), value added (% of GDP)",17.32745962,17.24617524,17.06102117,16.9527897,17.89264414,19.31290622,19.62174941,20.45454545,21.46031746,22.0890411,21.93384224,22.72164948,23.72881356,23.70879121,22.54941509,22.55662426,23.90670554,23.38350847,22.91548138,25.64342536,23.49443658,26.69408936,27.78254322,26.62917631,25.62337763,26.36605833,30.98789529,31.39374133,32.82055647,32.97471141,31.06106902,31.54084583,31.17906322,29.82298359,32.08108945,32.02013342,30.6180467,30.77985591,31.03541362,28.28610888,26.79741217,25.50362309,24.59171985,24.79368756,25.10695716,25.2372833,26.03384573,26.37394825,26.14778197,24.02384641,24.49015182,26.83751694,26.64934735,27.67999218,28.11666119,27.83434929,28.08295977,29.13172126,29.43859406,27.33170171,28.02576622,31.1327996,31.29376741,28.26128491
Tuvalu,TUV,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44785276,13.61433736,18.92645521,14.60659484,13.25922246,12.92588908,10.39724492,12.26520113,12.66786584,13.24495516,6.244230769,7.415185185,7.350322581,9.541333333,8.996129032,7.417666667,5.403125,7.441176471,12.26052632,11.03888889,5.525714286,8.892105263,7.635,7.49075,7.393488372,7.015510204,,,,,,,,
Tanzania,TZA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.12044418,10.59663421,10.39157464,9.991389196,9.636862725,9.24458324,8.972120339,8.953038428,20.23597315,19.79373334,19.21152666,19.38051488,21.49452941,23.24515173,23.10549978,22.93951558,22.84522244,23.19719007,23.73753919,21.67690864,23.55617366,26.38208409,25.39949872,25.44674503,25.14150348,24.48735011,24.85839937,25.04215119,27.00776551,28.67183336,27.08445029,27.29614189,27.68481118,27.748475
Uganda,UGA,"Industry (including construction), value added (% of GDP)",12.81600793,12.82863343,12.11673413,13.39182177,12.07950744,12.66223488,11.67927383,11.52120423,12.37516869,12.80699653,13.00433478,11.94309987,10.69483568,9.287594603,10.65751936,7.981729139,7.399991828,6.977163462,5.114432508,4.135061535,4.469673231,6.729978315,10.70034443,8.704061896,9.855993918,9.062056307,9.597603709,9.720627556,9.747887477,10.24900383,10.41463292,11.55492435,12.45743892,12.2679192,12.8233722,13.10607856,14.70930919,15.93666969,16.43803045,17.84682364,21.4381816,21.16865431,22.92010212,22.67670777,20.86400881,23.51010649,22.76616115,25.07733143,25.76811004,27.28618529,27.59183362,27.55829568,27.17860734,25.46466468,25.22268201,27.10988488,26.16646039,26.03099481,26.23601165,26.6204367,26.49052459,27.14944169,26.76614863,25.95538372
Ukraine,UKR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,45.12105649,45.63994374,46.95873264,42.64071856,54.62541806,52.14921518,37.46063005,42.62919215,38.16382294,33.78108171,30.48037273,30.62879534,32.01806167,31.65027707,29.90789629,30.21551393,30.42670945,29.37176963,30.18619144,30.54345171,30.65852223,28.08343401,24.75983114,25.6492814,24.83912427,24.26605241,22.43026499,22.81899157,21.72795774,23.17836207,23.28880022,23.29333298,22.58041968,20.79994297,23.15371422,18.0108316,18.83565253
Upper middle income,UMC,"Industry (including construction), value added (% of GDP)",44.25258869,32.8969348,31.92344463,32.87288552,34.67858279,35.81448719,37.45705992,35.16437769,33.33690717,35.70159058,39.12313808,40.28048305,40.5934841,41.63637855,42.56440637,42.74544099,42.76822767,42.52036838,40.23592503,41.7837001,39.57374131,36.76739354,37.29814772,38.3470517,37.10013326,36.2914597,35.25950948,35.41643377,37.01202937,36.90333161,37.27155834,34.20255371,34.37111665,35.52113724,36.01891475,34.25068756,34.54763006,34.76198085,33.80470097,34.97377467,35.71625601,35.68054366,36.55707163,36.66141576,37.22399803,37.72086807,38.39248514,38.1777773,38.95053136,37.65744531,37.96940764,38.53577537,38.32226379,37.50656647,36.90173296,35.53929777,34.77982615,35.08931514,35.71360651,34.88525802,34.62859988,36.48530765,36.80638117,35.29562696
Uruguay,URY,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,33.14062545,34.41216396,35.94757997,36.22610616,35.83283379,34.2005107,33.67017093,34.64244469,35.5486582,32.78217612,29.6644393,27.99659716,28.91898501,28.54549569,23.52369791,23.4060789,23.3221438,22.04520372,21.93513374,21.86232885,23.09379441,22.43480581,23.77533687,22.8965222,23.64404864,22.76735131,24.07940704,24.52885572,22.70512024,22.86222893,23.66924034,24.70064115,25.44175805,18.8673135,18.03188927,18.43114691,17.61714777,17.07250159,17.55679627,17.30142486,16.3582828
United States,USA,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.13210776,22.67056079,22.55860356,22.45157732,21.46900602,20.65247488,20.73946229,20.95003175,21.20627338,21.58696795,21.42388054,20.79350161,19.26847455,19.31024883,19.40749752,19.16261395,19.19889036,19.26843376,18.49671277,17.93687249,18.30874423,18.51954615,18.16115523,17.29290722,17.67320446,,
Uzbekistan,UZB,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,35.34049653,34.29456625,32.56238191,33.31411268,36.68213936,36.12646476,31.23268683,24.25305498,24.14344987,26.08320652,22.87337612,22.4,21.04610412,20.22975796,19.95208414,19.38874124,20.44595693,22.30568469,26.01203261,26.83847024,26.86271728,29.0650709,30.35264382,21.22951481,19.77798046,20.42793816,21.29451964,22.07089255,22.52046082,22.9212713,23.56048419,27.24191174,30.90516633,30.98354126,31.49075116,31.23489445,30.50701804
St. Vincent and the Grenadines,VCT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,14.22074447,15.22273471,16.77568468,16.89193637,16.68443929,16.53349307,16.51799595,15.91464743,15.93450323,16.78126777,17.1950358,17.29322343,17.78814372,16.39317678,17.07204523,17.93742671,18.37825181,18.92860982,17.96136987,17.61748341,19.0291593,19.24918465,17.84840844,16.65181392,16.20478211,15.33256378,15.71030684,16.18195356,15.8034606,15.91850163,17.57892076,15.70981424,15.86606877,15.90305475,15.13512361,14.57607677,14.70692612,14.1124131,14.94890992,14.38220338,14.67061007,14.55758495,13.69948802,12.59694878,13.36512371,13.96190119,14.16837497
"Venezuela, RB",VEN,"Industry (including construction), value added (% of GDP)",,,,,,,,,44.63691728,41.94563879,41.62614128,43.08290019,43.1703034,47.60815257,58.25756901,51.18240783,51.24504086,50.63831837,49.58322489,51.88955266,51.15939748,49.18725982,45.63827815,42.32405712,46.77255328,45.19435557,47.37985821,45.18525432,48.67001877,53.44487179,57.7474234,53.49224953,51.49000008,48.6611148,40.86739491,37.65115538,44.75870587,46.35358941,40.57408352,41.94066183,46.40484826,42.91029316,46.65496991,48.84170707,51.11347644,53.08839747,51.9276624,49.28286268,50.61245934,40.81209353,48.40860228,48.63213241,45.16019843,44.72616122,37.24468889,,,,,,,,,
British Virgin Islands,VGB,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,28.88146912,28.36236934,23.96238651,22.93809846,22.67429389,23.79443858,27.26359787,28.90031228,28.86845083,28.75591982,29.72988869,32.0751348,32.49126772,34.49475174,36.73077533,38.12942166,38.48667879,39.47000781,40.20874953,38.1311399,38.58473103,38.51162485,37.07769638,37.38818638,33.02287714,34.58040878,35.86023239,35.57515044,35.29856849,34.26654664,34.11522886,35.39036407,36.54243341,36.8031369,36.74371329,37.39151922,38.17537622,37.12009669
Vanuatu,VUT,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,6.048781225,6.167231754,5.612930051,5.761619463,8.298328333,7.400432448,8.862027037,9.582871908,12.51958225,12.36695694,12.11392122,13.21260559,11.93239938,10.22818339,9.423203151,11.91368916,11.47998426,9.934931507,8.507878251,8.17412623,8.32249299,11.22299084,9.047491996,8.951385659,8.189980481,7.597480577,7.847408918,8.094875645,7.949260842,9.109132519,11.19559891,12.87309988,9.994920543,7.874072577,8.211515929,7.513672136,9.923798285,9.977923902,10.16977732,10.02957171,,,,,
World,WLD,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.86419047,31.29578956,29.7919941,29.88534346,29.8682825,29.25345484,28.33317638,27.46962821,27.4090156,27.77185458,26.84354611,26.35955931,26.36327905,26.75393379,27.23952946,27.74663567,27.81318284,28.14383264,26.63402413,27.58436299,28.13371781,28.12487961,27.77825605,27.53565722,26.82553689,26.27074952,26.75121176,27.21699245,26.67803635,26.12609073,27.21965295,27.38274625,26.37640578
Samoa,WSM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.45806881,28.14399724,26.89496207,24.89753919,23.17158956,27.2079389,27.7265036,29.45242578,30.01209028,31.00839063,32.3616645,31.56548072,31.33195354,31.21484376,30.6045956,22.47145719,14.77778185,15.76615253,16.30707384,15.14672879,15.20952043,14.5012807,14.40868348,13.18495546,11.72041111,11.95963932,11.12237565,11.12975738,11.42476079,10.95558617
Kosovo,XKX,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.04339864,27.99054188,27.04119832,27.51482472,27.50847669,27.1872163,26.51706683,26.94323282,26.8584266,27.52757197,27.90835853,27.08838447,27.55845663,27.44916199,27.24418139,26.29384794
"Yemen, Rep.",YEM,"Industry (including construction), value added (% of GDP)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.58391008,34.6870785,31.38864571,28.87880357,27.77962578,33.61195494,43.69128604,45.10814457,34.68700687,43.10225929,48.78357907,44.90835457,45.15362295,45.91411101,47.80155215,51.52338326,51.95881062,52.30363645,52.57152771,52.78566606,52.96074775,53.10656509,39.74845544,38.99441415,39.88825801,33.86615935,25.90226807,25.92404097,25.44299784,,,,,
South Africa,ZAF,"Industry (including construction), value added (% of GDP)",32.46919507,32.71623672,32.85306705,33.27744099,34.19203747,35.16871987,34.76504778,33.38642598,33.40418574,33.77680843,33.75560834,32.45938844,33.38108883,35.27704371,36.04878569,37.04065553,37.24673728,35.97270144,37.10446564,39.75320271,42.40274567,40.83729921,39.09687379,39.33439695,37.95634429,37.85492033,38.15640325,36.66446197,36.34448449,35.77092045,35.60760072,34.42170676,33.06085832,31.9307593,31.23031633,30.98186557,29.88998626,29.25063094,28.57636657,27.66560221,28.22975551,28.53161312,28.50591602,26.89286806,26.30363667,26.01507927,24.85911763,25.29461831,26.94155611,25.74307619,25.3034631,24.83949115,24.46860024,24.55174177,24.30528201,23.73230797,23.7825373,23.6105565,23.53706084,23.62201528,23.35064974,24.61727802,24.67713681,24.57077278
Zambia,ZMB,"Industry (including construction), value added (% of GDP)",62.15187337,59.41731637,58.03792251,57.7419996,58.13478557,53.81266491,58.84745763,52.14076859,54.59478694,62.40552326,54.72333099,46.19358117,47.57383178,53.61753038,54.78618333,41.66878819,40.56795132,37.65606122,39.36997379,41.98992633,39.10105758,36.8508636,35.29608099,40.05787812,39.23139323,42.03396541,44.35324611,41.12548692,44.04308471,47.2834951,45.29407094,46.28369247,43.73480417,37.44289354,37.32494607,34.31351381,33.20199945,32.38063756,27.27739133,22.81984236,23.24389415,23.36061169,23.87555244,24.13497304,25.69612518,26.84962403,30.39611732,31.90968043,30.99061557,30.22446888,32.23891476,34.44428192,32.01065039,32.55644911,32.94414802,33.65724912,34.87716661,37.30404492,34.48532158,34.94198122,40.19768966,41.83193847,35.28382102,36.06818129
Zimbabwe,ZWE,"Industry (including construction), value added (% of GDP)",,,,,,27.78787189,27.01409285,28.03652393,28.2299154,28.36082611,29.98759743,29.41201202,30.13396723,32.30263759,32.26247937,31.85948979,31.62712013,30.043545,29.88587073,31.67947971,27.85107363,25.21846253,22.69867257,25.64144926,29.48934938,25.64079499,28.46940817,29.5598608,30.06165327,31.49237598,29.80366724,33.20055402,37.21214463,30.46302978,29.15294075,25.70023526,23.00238605,22.53365222,20.80615458,19.11641726,,,,,24.38274924,26.47797949,30.6507756,32.46205969,30.48296185,21.45429181,20.69371908,21.72029224,25.33061187,23.79961521,23.71854762,22.3583917,22.11505907,21.40499892,31.0378977,32.02594681,32.76751675,28.8055863,40.44438508,46.92413778
